"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Solyc10g076660.2",309.510800940903,11.6030036910835,1.20314337025516,8.81275162479997,1.22110896725133e-18,2.52216404295689e-17
"Solyc05g016060.3",122.034243848507,4.70275789102038,0.420166093223954,8.81260518336677,1.22270570135662e-18,2.52330537822237e-17
"Solyc06g067980.3",836.950014237934,3.47259924159254,0.280737934626332,8.80749958100115,1.27968286145166e-18,2.63863618002056e-17
"Solyc05g009380.3",1352.14069188678,3.27324619499817,0.258136755738725,8.80636385350351,1.29270947827925e-18,2.66322397716082e-17
"Solyc01g099270.2",129.438808900557,4.38774301033917,0.384777638868949,8.8044175859528,1.31533804221347e-18,2.70753484907417e-17
"Solyc06g083710.2",196.707403330568,5.79089921400169,0.544511472331444,8.79852759297873,1.38622920506947e-18,2.85103106125181e-17
"Solyc08g082160.3",2239.14265024553,3.71302181421547,0.308425785854805,8.79635211659203,1.41335619187862e-18,2.90435082763085e-17
"Solyc08g074650.3",343.429992236015,11.7539982980654,1.22337731253771,8.79041828539212,1.49004154458226e-18,3.0593325375e-17
"Solyc07g042560.3",188.740143525569,3.57943609693619,0.293662015310962,8.78368996482162,1.58197357858577e-18,3.24257620866021e-17
"Solyc06g049020.1",4737.29089875187,4.48095676357564,0.396923546562946,8.7698419348463,1.78917274199072e-18,3.65796518468255e-17
"Solyc09g008380.3",808.558656575582,3.23059553159959,0.254358276355221,8.76950246542982,1.79457487575333e-18,3.66590840637827e-17
"Solyc01g007955.1",1882.73426680962,3.81678069557546,0.321340308392627,8.76572475350275,1.8557891100842e-18,3.78775334749111e-17
"Solyc07g007730.3",478.731887581043,12.2330091839149,1.28281479695673,8.75653228397688,2.01349079809269e-18,4.10269971557402e-17
"Solyc04g078690.3",1678.86752872419,3.32210540663386,0.26556910442277,8.74388386285027,2.25230974416988e-18,4.57773904773838e-17
"Solyc04g014520.1",318.493782695395,11.6461590198756,1.21825948588964,8.73882710800413,2.35543019682531e-18,4.7792885085206e-17
"Solyc01g087200.3",912.201560083071,3.32024270399286,0.265553120897139,8.7373957276578,2.38545700038608e-18,4.83615384826594e-17
"Solyc06g065450.3",170.243083463511,5.66117824136344,0.533587662464674,8.73554350907061,2.42487350192427e-18,4.91194409450981e-17
"Solyc01g095240.3",127.736114708825,5.74260125649712,0.543551004142023,8.72521846221801,2.65667259476138e-18,5.37698073073731e-17
"Solyc09g008080.3",214.177869985723,6.09976424978074,0.584564481443796,8.7240405663803,2.68446865357396e-18,5.42869200688438e-17
"Solyc00g018970.1",299.842077464513,4.29949242106282,0.378455795548153,8.71830332597723,2.82401566350323e-18,5.7061172679113e-17
"Solyc02g079870.3",165.591211487247,5.50788754993336,0.517077365263385,8.71801369150469,2.83124726921093e-18,5.71595000064757e-17
"Solyc03g121680.2",360.809490234832,11.8243060478511,1.24277814256139,8.70976538543075,3.04504387801476e-18,6.12710494222354e-17
"Solyc06g024386.1",1641.89996187399,5.29581935829956,0.49331188571225,8.70812052723441,3.08954699485409e-18,6.21148025604358e-17
"Solyc01g080380.3",199.274018161619,5.99502697959958,0.57439886323747,8.69609482067258,3.43501434829681e-18,6.90029565593854e-17
"Solyc06g024210.2",8090.98126603183,4.2114076769493,0.369493318615932,8.69138226633911,3.58056068249959e-18,7.18669679844561e-17
"Solyc08g066840.3",17141.621033959,2.49998365953807,0.173031259496738,8.66885939512189,4.36470544946794e-18,8.71714643734233e-17
"Solyc02g062385.1",184.966362809357,4.58912073525414,0.414538518935617,8.65811154164802,4.79644070499946e-18,9.5714934828255e-17
"Solyc03g070440.3",107.377462599004,5.48907714624075,0.518627062061167,8.65569399406179,4.89921437521108e-18,9.768516055392e-17
"Solyc03g113860.2",478.632972710243,3.17674895184478,0.2516424758103,8.65016505991508,5.14249966087991e-18,1.02367089625061e-16
"Solyc04g071030.1",2290.54731257153,3.06309470274528,0.238720780944996,8.64229203079156,5.50963834397211e-18,1.0940502894037e-16
"Solyc04g077230.1",421.879776674997,3.54484358444909,0.294774094986838,8.63319955087205,5.96592232954095e-18,1.18174163127612e-16
"Solyc06g075640.2",142.83534773935,4.66059179893702,0.424122762239333,8.63097226757978,6.08326336552532e-18,1.20399789100152e-16
"Solyc04g079730.1",2871.48225848037,4.45366975452625,0.40075595525606,8.61788754285525,6.82006127342709e-18,1.34761734042223e-16
"Solyc11g065930.2",28622.4910746674,4.18660238070327,0.370261336772798,8.60636006037717,7.54171194173161e-18,1.48777967986846e-16
"Solyc06g084090.3",1759.10050085861,2.83596128114188,0.21342361409249,8.60242803472646,7.80470920687959e-18,1.53840622099064e-16
"Solyc00g010525.1",8394.34536298594,4.63706077143917,0.423063496466845,8.59696192607863,8.18541284869676e-18,1.60820070651712e-16
"Solyc11g051200.1",18677.1094052656,4.70033076218613,0.431162559004978,8.58221727490815,9.30616482740638e-18,1.82394792554017e-16
"Solyc03g006490.3",734.855066499985,5.06864387048854,0.47437820589884,8.57679341060659,9.75546081629844e-18,1.91045758579148e-16
"Solyc03g025790.3",138.984448092143,6.41559394312412,0.631468425677847,8.57619118059748,9.806649349073e-18,1.91892702971416e-16
"Solyc06g005910.3",226.653603051765,3.21673914940913,0.258548511854554,8.5737842136804,1.0013897783694e-17,1.95631248052343e-16
"Solyc12g049400.2",3794.74885424566,4.49025891971753,0.407665518824697,8.56157501321174,1.11335941347758e-17,2.17154508362383e-16
"Solyc12g044370.2",2217.95831813246,2.35881034825875,0.158831530303695,8.55504159445311,1.17826239465078e-17,2.29258365774e-16
"Solyc06g060710.3",115.078292230666,4.74668763135737,0.438154595594191,8.55106318416312,1.21959834297283e-17,2.36729426154871e-16
"Solyc07g038160.3",254.900962680038,11.3222669721357,1.20909983578817,8.53715025559242,1.37572609238538e-17,2.66606228938132e-16
"Solyc07g055180.3",2348.32419143457,2.25420578784366,0.147074179494405,8.52770888918255,1.4927461566533e-17,2.88589628973469e-16
"Solyc03g121760.3",262.855823540817,5.25055994759625,0.498923477073939,8.51946268899735,1.60295238239344e-17,3.09400537323642e-16
"Solyc00g164680.2",2181.56308717063,2.57330795443772,0.184746500019168,8.51603659216541,1.65106682609354e-17,3.18433207656636e-16
"Solyc02g077430.3",493.389655784725,6.11348395135028,0.600772491294553,8.51151480043913,1.71675613191869e-17,3.3057473054938e-16
"Solyc12g096820.1",4388.58151836213,2.54146958403607,0.181299537454272,8.50233599975323,1.85813063462494e-17,3.57512618760719e-16
"Solyc09g014380.3",657.817301772665,2.65450758232616,0.194704781047565,8.49751903073182,1.93685755222076e-17,3.71772038180833e-16
"Solyc01g112000.3",2227.57492358039,3.16806077806274,0.255171388125688,8.49648855221509,1.95412192387568e-17,3.74194218798571e-16
